Time,Top.Head,Top.Head,Top.Head,Rear.Head,Rear.Head,Rear.Head,R.Scapula,R.Scapula,R.Scapula,Sacral,Sacral,Sacral,L.Shoulder,L.Shoulder,L.Shoulder,L.Elbow,L.Elbow,L.Elbow,L.Wrist,L.Wrist,L.Wrist,L.ASIS,L.ASIS,L.ASIS,L.Knee,L.Knee,L.Knee,L.Ankle,L.Ankle,L.Ankle,L.Toe,L.Toe,L.Toe,R.Shoulder,R.Shoulder,R.Shoulder,R.Elbow,R.Elbow,R.Elbow,R.Wrist,R.Wrist,R.Wrist,R.ASIS,R.ASIS,R.ASIS,R.Knee,R.Knee,R.Knee,R.Ankle,R.Ankle,R.Ankle,R.Toe,R.Toe,R.Toe
Unnamed: 1_level_1,X2,Y2,Z2,X3,Y3,Z3,X22,Y22,Z22,X12,Y12,Z12,X4,Y4,Z4,X6,Y6,Z6,X8,Y8,Z8,X10,Y10,Z10,X13,Y13,Z13,X15,Y15,Z15,X17,Y17,Z17,X5,Y5,Z5,X7,Y7,Z7,X9,Y9,Z9,X11,Y11,Z11,X14,Y14,Z14,X16,Y16,Z16,X18,Y18,Z18
9.633,748.7973,-213.4792,1819.0105,796.2874099999999,-238.63295,1732.3337399999998,918.41046,-178.01636000000002,1480.84546,888.8956300000001,-347.0928,1112.37708,613.98938,-384.31023999999996,1493.19006,648.5095200000001,-497.88662999999997,1300.39966,572.37445,-294.34949,1203.35718,684.64063,-308.2692,1050.73572,644.83368,-340.36368,567.17975,737.46161,-372.0029,178.27403,556.25702,-290.1553,30.87142,872.5282599999999,-34.604420000000005,1492.83813,1019.3792699999999,-56.0941,1293.6615,816.92126,-50.47422,1188.6472199999998,808.42609,-141.01405,1049.9597199999998,917.6832300000001,-130.17081000000002,585.53302,1052.0451699999999,-198.20575,184.62277,908.6663800000001,-78.91068,11.312339999999999
9.642000000000001,750.57312,-212.90717999999998,1815.6033899999998,797.61328,-237.39742999999999,1729.11365,919.9351199999999,-175.52747,1476.9209,891.2672699999999,-345.26764,1107.17834,616.57159,-384.73913999999996,1490.2124,651.8250099999999,-498.70667000000003,1297.11365,575.3526,-296.28656,1195.60376,685.19257,-308.22495,1047.9428699999999,644.7674599999999,-335.00656000000004,564.12903,738.37903,-363.64709,175.32852,560.87103,-273.89984,30.61113,872.6828,-32.359759999999994,1488.67834,1018.01819,-53.91627,1287.92224,816.2706900000001,-49.242059999999995,1181.82861,808.56787,-139.84268,1045.55261,918.5404699999999,-130.15105,581.96997,1057.9465300000002,-202.19104,182.70096999999998,915.5321,-82.82372,8.53416
9.65,751.52277,-212.55678999999998,1811.5479699999999,798.9230299999999,-236.92039,1725.2912600000002,920.8751800000001,-173.32703999999998,1472.4469,894.3388699999999,-343.85208,1101.97729,619.47333,-385.18878,1486.3228800000002,655.9574,-499.48062000000004,1293.15149,577.6451400000001,-298.10135,1187.87646,686.82813,-308.32263,1044.16553,644.80536,-329.81088,561.19379,740.2356,-355.13898,171.45877,564.61591,-256.73602,30.41425,872.5985699999999,-30.38986,1484.0330800000002,1016.17334,-51.12897,1281.91321,814.53949,-47.407709999999994,1174.6934800000001,809.3280599999999,-139.38005,1042.4860800000001,919.6755400000001,-130.66969,577.84125,1063.31958,-206.20802,179.94672,923.1632699999999,-86.8394,5.9897599999999995
9.658,753.85907,-212.34525,1807.4561800000001,800.67535,-235.93382000000003,1720.10608,921.8358199999999,-170.71562,1466.55042,895.7687400000001,-342.7872,1095.62488,622.53552,-385.6601,1481.6046099999999,660.46887,-500.07178,1288.7124,583.20532,-302.88482999999997,1177.05261,688.14923,-308.43475,1039.77185,644.79388,-323.76004,557.00049,741.19299,-346.70248,167.56897,568.4386599999999,-238.46115,30.3646,872.5971099999999,-28.82837,1478.70642,1014.6470300000001,-48.178340000000006,1275.3872099999999,812.39502,-45.26335,1167.44019,809.547,-138.26115,1036.98828,920.72229,-130.93005,572.466,1069.06885,-210.55478,176.72943,930.41315,-90.11314,3.199
9.667,755.27332,-212.06257999999997,1801.62292,802.32123,-235.35242999999997,1714.9166300000002,923.07062,-168.30525,1460.59448,897.6369599999999,-341.17496,1088.47852,625.5563400000001,-385.80182,1475.9425,665.13135,-500.80096,1283.6870099999999,585.13818,-305.31113,1166.19739,690.02045,-308.01416,1034.62854,644.69635,-318.06777999999997,553.03088,742.08429,-338.07382,163.7827,574.28204,-219.31146,29.65107,871.75214,-27.16553,1472.59277,1013.38824,-45.13603,1268.38074,811.38416,-44.44206,1158.3184800000001,808.66479,-137.21213,1030.89685,921.4146099999999,-131.42061999999999,565.95862,1074.52563,-215.25377000000003,173.1891,937.40894,-93.39766,-0.14636
9.675,757.25134,-211.87187000000003,1795.51953,804.1439799999999,-235.20987999999997,1708.5376,924.2385300000001,-165.82845,1453.6041300000002,900.37665,-339.19852000000003,1081.45935,628.89923,-386.26541000000003,1469.8432599999999,670.19391,-501.55255,1277.88391,587.63184,-308.17419,1155.20227,691.84137,-307.57721000000004,1028.651,644.10504,-311.88657,547.97479,743.0976,-328.9361,158.201,580.30237,-199.11638,28.93417,871.2882699999999,-25.22306,1466.52063,1011.47339,-41.81706,1260.83142,810.44287,-43.61121,1149.30322,809.48724,-135.04576,1024.10486,923.85541,-133.09323,558.63568,1079.25793,-220.16882,168.53531999999998,944.67572,-95.94242,-5.15509
9.683,759.18982,-211.43944,1788.6735800000001,804.0059200000001,-233.81212000000002,1700.474,925.4965800000001,-163.33916000000002,1446.04541,901.4281,-337.832,1073.53772,631.76532,-386.4306,1462.42676,675.76343,-501.78351,1270.9873,592.60339,-312.55014,1141.63318,693.1940900000001,-307.00714,1021.74542,643.8134200000001,-304.85104,542.36163,743.99109,-319.93987999999996,153.28818,588.09204,-179.4882,26.56692,870.9948099999999,-23.52046,1458.80725,1009.4893199999999,-38.66098,1252.1262199999999,809.18268,-43.28304,1139.30371,809.4313400000001,-134.25058,1017.1654699999999,927.3773800000001,-136.16544,551.21625,1083.83582,-223.78058,163.59274,954.5885599999999,-99.10165,-12.55893
9.692,761.56232,-211.81442,1781.13428,806.27209,-233.73762999999997,1692.8880600000002,926.3692599999999,-160.59142,1437.90906,902.7547599999999,-335.72537,1064.99023,635.54443,-387.24188,1454.40491,682.15759,-502.50226,1262.94922,597.1270099999999,-316.84738,1127.38965,693.92102,-306.83984,1014.2182,642.7077,-297.49683,536.39166,745.38409,-311.19824,147.09763,595.21368,-161.45318999999998,23.47175,870.4572099999999,-21.76926,1451.1567400000001,1007.83704,-35.009679999999996,1242.9696,807.26031,-41.78076,1128.49854,809.4975,-132.5657,1008.49585,929.8670699999999,-138.39522,543.14227,1088.00195,-228.10442,157.20102,964.9885300000001,-101.90442,-22.524079999999998
9.7,763.85577,-212.27827000000002,1772.8250699999999,807.97766,-233.42126000000002,1684.2313199999999,927.89771,-157.90743999999998,1428.7487800000001,904.7379199999999,-334.1568,1056.45337,639.79285,-388.49936,1445.55737,688.16003,-502.97736,1254.29834,601.5783700000001,-321.74179,1112.31506,695.13354,-305.65591,1006.1393400000001,642.49927,-290.55649,529.4845,747.08191,-302.97202000000004,140.47093,604.07465,-144.78609,18.46048,869.4721699999999,-18.87276,1442.38489,1005.815,-30.9941,1233.4896199999998,804.2310200000001,-39.333040000000004,1117.81653,809.95612,-130.89807,999.85913,933.19653,-141.5486,535.6983,1092.1792,-232.15103,150.21577,976.76361,-105.22913999999999,-34.23641
9.708,766.1823099999999,-212.4729,1763.7456100000002,809.69104,-233.46759,1674.95105,928.54211,-155.68932,1419.1438,905.4813199999999,-331.80343999999997,1047.02051,644.61847,-389.55365,1435.23206,694.68152,-503.39032000000003,1244.32141,606.00958,-326.2757,1096.44104,695.2203400000001,-305.12817,997.4632,640.8218400000001,-283.02094,522.7373,748.93164,-295.0997,133.62129,612.5072,-129.2475,11.573189999999999,868.88318,-18.31948,1433.35876,1003.49365,-27.32902,1223.0304,802.26349,-37.93833,1105.83301,809.4830900000001,-128.95395,989.9071,937.4757699999999,-144.5134,527.1427,1095.87427,-236.50761,142.1539,987.3380699999999,-108.57753000000001,-38.14451
9.717,768.15259,-213.40618999999998,1754.13696,812.11102,-234.10183999999998,1664.93311,929.74048,-152.821,1408.80139,906.65179,-329.61188,1037.10205,649.5011,-391.23068,1424.4638699999998,701.2478,-503.89084,1233.37878,609.68005,-331.71744,1080.43823,696.24475,-304.19437,987.81525,638.8316,-275.99316,515.16193,751.07874,-287.89224,126.78272,622.56561,-115.60715,2.79493,867.98779,-16.59737,1423.57214,1001.6890300000001,-23.68234,1212.31555,800.10223,-37.163540000000005,1093.0211199999999,808.85992,-127.42759,979.38586,941.2374900000001,-146.96851,517.94141,1101.12158,-241.82043,133.19507,990.2439,-108.99213999999999,-35.58133
9.725,770.70917,-214.19704,1744.0534699999998,813.72485,-234.20857,1654.35071,930.1094400000001,-150.20825,1397.77466,907.8543099999999,-327.095,1027.5726300000001,654.1637,-393.08948,1413.0090300000002,708.82458,-504.81613,1222.17188,615.11554,-338.58797999999996,1062.33533,698.5445599999999,-304.24689,976.47766,637.3143299999999,-269.06754,506.90894000000003,754.5604900000001,-280.18051,119.76698,632.6687599999999,-104.17797,-7.017689999999999,866.7785,-14.76191,1413.17249,999.4929800000001,-19.69184,1200.7576900000001,798.0967400000001,-35.05749,1080.39392,808.11847,-125.15638999999999,968.14081,945.5015900000001,-149.42664,507.54632999999995,1107.88782,-251.06361,123.0121,990.62946,-109.21323000000001,-35.33149
9.732999999999999,772.9314,-215.55943,1733.203,816.12494,-235.57338,1643.2006800000001,930.26532,-147.56153999999998,1386.0493199999999,909.64905,-325.4631,1017.65204,659.8831799999999,-395.62282999999996,1400.8786599999999,716.4137,-505.71948,1209.66699,619.36084,-345.79456,1045.15771,701.73077,-304.04404,964.66266,634.95123,-262.43646,498.01360999999997,758.3894,-273.2822,113.24953000000001,643.68115,-93.1864,-16.91386,865.76855,-13.1901,1402.36157,996.9962199999999,-15.559070000000002,1188.8269,795.25403,-33.822379999999995,1067.43286,808.81323,-122.71426000000001,956.61603,949.0531,-149.93906,496.76575,1112.45154,-261.99551,115.33566,991.62225,-110.49991000000001,-33.5569
9.742,776.27515,-216.86292000000003,1722.0653100000002,817.6994,-236.21141,1631.50342,931.0410199999999,-144.97079,1373.8532699999998,910.2180800000001,-322.21262,1005.6441,665.04932,-398.8111,1387.86206,723.6144400000001,-506.68865999999997,1196.5116,623.33636,-353.07376,1027.12341,702.9053299999999,-302.96862999999996,952.1976900000001,632.1168200000001,-254.94019,488.98605,764.5636599999999,-265.35495,108.33968999999999,652.56512,-86.63438000000001,-21.65819,864.2307699999999,-11.7439,1391.54224,994.37775,-11.80023,1176.8474099999999,792.73291,-32.87778,1053.55261,808.45447,-120.57243000000001,944.1085800000001,952.76404,-151.53868,485.45428,1116.52966,-267.42349,107.87546,992.07916,-110.96331,-32.88851
9.75,778.39954,-218.72855,1710.66345,819.54962,-237.41756,1619.5614,930.95825,-142.4855,1360.93774,910.84686,-320.29706,994.97589,670.94031,-401.82602,1374.08411,731.84088,-508.03927999999996,1183.1729699999999,626.2452400000001,-360.2352,1009.9816300000001,705.43378,-302.02932999999996,939.0288099999999,629.69598,-248.1622,478.96297999999996,771.48541,-258.22601000000003,105.52623999999999,660.0280799999999,-81.61364,-25.49403,862.22864,-9.95632,1380.66968,991.2627,-7.66218,1164.20605,790.79529,-31.5803,1040.05847,808.84589,-117.71956999999999,931.36548,955.78485,-153.26328,473.22015,1120.61951,-270.91486000000003,99.75865999999999,992.83521,-111.55009,-31.66777
9.758,781.32855,-221.18002,1700.1658899999998,821.35156,-238.78548999999998,1607.18201,931.1519199999999,-140.29959,1348.1626,912.27625,-317.73184,983.3850699999999,675.62329,-404.87286,1360.5194099999999,738.97839,-509.33383,1169.58411,629.83002,-367.97226,993.2946800000001,707.69318,-302.08606000000003,925.97516,627.28003,-240.70129,468.88449,778.63885,-252.28947000000002,100.80096,661.92737,-82.5106,-23.04091,861.09161,-9.37545,1368.82483,988.38904,-3.9156,1151.74182,788.01501,-30.63591,1026.78564,808.70605,-115.82503,918.1342199999999,959.12494,-154.18488,462.26430999999997,1123.6652800000002,-275.3197,92.13554,993.07556,-112.28392,-30.365640000000003
9.767000000000001,784.56482,-223.81667000000002,1689.44067,822.50385,-240.23045,1595.71301,931.66846,-138.4579,1335.5942400000001,914.05225,-316.5817,971.6236,680.56244,-408.44458,1346.5304,745.79443,-510.93054000000006,1156.46704,635.08026,-376.52106000000003,976.50989,710.50421,-301.72565,912.78296,624.44171,-232.40498,459.14813,784.93939,-247.96813999999998,96.71683,658.8894,-83.98804,-25.83919,859.6533199999999,-9.55513,1356.28979,985.3820199999999,-0.19888,1139.84314,785.7056299999999,-29.506429999999998,1014.5852699999999,808.80542,-113.16071000000001,906.2280300000001,961.15814,-154.08495,452.50949,1126.55383,-278.77927,85.36525999999999,993.58704,-113.28383000000001,-29.03312
9.775,787.0116,-226.65866,1679.7901600000002,823.6517299999999,-242.09058,1584.67334,932.64948,-137.41324,1323.36523,915.17169,-315.2092,959.1950099999999,684.10229,-411.58966000000004,1333.9235800000001,753.18182,-513.13898,1144.03992,635.98724,-382.08344,963.02728,711.51495,-300.54114,901.0967400000001,623.25311,-224.15662999999998,449.01477,787.63361,-243.27284,93.15009,658.21112,-84.0596,-27.446790000000004,857.19775,-9.41007,1345.29333,981.77039,3.81015,1129.0900900000001,781.9345099999999,-27.3726,1003.38165,809.06299,-110.66524,895.0272199999999,961.39392,-153.29932,443.7084,1127.71033,-280.94318,79.51222,993.9987199999999,-114.45823999999999,-27.59757
9.783,788.9370700000001,-229.04993,1670.93201,825.17743,-244.02861000000001,1575.49316,933.5825199999999,-136.8374,1312.49182,916.05933,-314.15839,947.41302,687.16974,-415.02884,1322.34839,759.2658700000001,-515.02899,1133.25354,637.61316,-387.94277999999997,951.5383300000001,712.04431,-298.51968,890.8056,621.38184,-215.53069,440.65781,788.21606,-237.05896,90.24433,657.45984,-83.08926,-30.1329,854.5626199999999,-9.70984,1336.07227,977.80304,6.73747,1120.2559800000001,778.50067,-25.24941,993.7656900000001,810.31921,-108.61631000000001,885.82275,957.6851199999999,-150.0677,435.76196,1129.47534,-281.79758,76.13789,994.1593,-114.80758999999999,-26.116329999999998
9.792,790.49933,-232.44266000000002,1664.17834,826.11487,-246.39838999999998,1568.422,933.7416400000001,-137.22543000000002,1304.59631,917.04254,-313.77759,936.9483,688.34088,-417.56046000000003,1313.22766,764.86963,-516.62152,1125.25757,639.7800900000001,-393.87908999999996,941.27234,712.02032,-298.82748,882.22412,620.16357,-206.79247,433.50280999999995,788.64551,-233.67612999999997,86.84411999999999,657.33429,-82.69684000000001,-30.940109999999997,851.45911,-10.72158,1328.41138,974.54791,9.384889999999999,1113.80554,776.06836,-23.46026,986.16925,807.90314,-106.25858000000001,878.05579,950.55017,-143.85056,429.51703,1129.06714,-281.11478,75.17787,994.53943,-115.23347,-26.389870000000002
9.8,791.53693,-234.43546,1659.58679,827.07251,-249.38625,1563.8773199999998,932.9038699999999,-138.26201,1299.68054,917.2288800000001,-313.33112,927.9409800000001,688.92584,-419.70932,1307.1123,770.38928,-518.52832,1120.42407,639.95325,-399.17163,934.3494300000001,694.0033,-286.1225,879.49689,620.6094400000001,-197.08667,427.52402,789.23004,-231.44006000000002,85.13354,657.72284,-82.85897,-31.24955,848.22687,-11.62528,1323.4364,971.0836800000001,11.23665,1109.72046,773.7493900000001,-21.41765,980.51898,806.96875,-102.445,873.70691,941.1130400000001,-134.99643999999998,425.03995,1127.8360599999999,-279.60065,76.13927,994.18652,-114.74673,-26.90925
9.808,792.60101,-237.06439,1657.43994,826.90607,-251.53215,1561.45215,931.3522300000001,-139.67023999999998,1297.42224,916.9035,-312.43102999999996,923.34967,689.59125,-422.65482000000003,1303.50476,774.51373,-520.38098,1118.40845,640.86719,-403.31167999999997,929.9639300000001,694.63959,-289.08945,871.36945,621.12982,-187.70569,423.66348,789.36554,-230.97675,83.55957,657.7262599999999,-82.67155,-31.43058,846.4704,-14.41417,1320.6217,968.46021,12.3783,1108.37573,771.3559,-19.85485,978.73236,803.48212,-101.66372,873.4425,928.61475,-122.77628999999999,422.85247999999996,1124.53882,-276.92819,78.85728,993.8336800000001,-114.23803999999998,-28.62766
9.817,793.31024,-239.03928,1657.1118199999999,827.12,-253.86872999999997,1561.01611,930.1038800000001,-140.843,1297.31165,915.0015300000001,-310.69777999999997,920.5750099999999,690.0011599999999,-426.20135,1302.62207,777.4483,-521.8272099999999,1118.48035,639.9462900000001,-407.54602,929.58295,691.8843400000001,-290.66443,868.14532,621.14624,-179.77652,424.05557000000005,789.35498,-229.85095,81.73106,657.7103900000001,-82.59871,-32.21962,844.08704,-16.92458,1320.4483599999999,966.81604,12.9209,1110.35779,769.33569,-18.76868,979.5477300000001,800.67328,-100.73705,877.1947,915.1198099999999,-109.54257,421.35717999999997,1121.28784,-273.26544,84.96314,993.50183,-113.07006000000001,-30.23702
9.825,792.83643,-240.95866,1658.4824199999998,827.99835,-256.67435,1562.9613,928.79974,-143.1646,1298.7326699999999,913.40405,-308.23073999999997,919.1774300000001,690.4291400000001,-430.66672,1304.46472,779.40125,-524.85645,1120.77771,638.18439,-410.60666000000003,932.5391800000001,690.12555,-291.20169,869.4816900000001,622.21948,-173.77693,424.87198,790.03925,-228.72617000000002,80.94872,657.59186,-82.41681,-32.5129,842.3756099999999,-20.8412,1322.15881,966.8975800000001,12.346060000000001,1114.9627699999999,768.75403,-18.43245,983.9288300000001,797.72699,-100.82731,880.68152,900.84125,-92.91722,420.27945,1116.46411,-267.46341,93.93432,993.7523800000001,-112.30663,-32.02256
9.833,792.03729,-242.5392,1661.25964,827.0742799999999,-259.04852,1566.11743,928.6696800000001,-146.59856000000002,1301.60291,912.6212199999999,-306.91107,920.36951,690.31915,-434.05825999999996,1307.96948,779.64282,-528.00525,1124.60217,637.1132200000001,-412.18607000000003,938.99603,688.47156,-290.96869,873.4987800000001,623.6865799999999,-171.31063999999998,426.44028,790.97565,-227.50331,80.97662,657.50287,-82.40354,-32.751940000000005,841.64465,-24.70409,1326.96118,967.5864300000001,11.17572,1121.80896,768.5826400000001,-18.09528,991.7004400000001,792.95422,-101.14595,885.36456,884.09839,-74.70312,418.93323,1109.12073,-257.62607,106.22737,993.07153,-111.45107,-33.892759999999996
9.842,790.94965,-243.99982999999997,1665.96887,827.1920200000001,-261.83142000000004,1571.17883,928.97241,-151.3472,1305.2133800000001,910.7869300000001,-303.86548,922.8325199999999,690.29724,-438.39761,1312.93835,779.2941900000001,-532.05078,1128.83398,632.61719,-412.59207000000004,949.3621800000001,688.01184,-290.99445,878.51813,626.22003,-171.10138,427.65598,791.50775,-227.02257999999998,80.71516,657.3233,-82.65015,-33.20898,842.3471699999999,-29.73613,1333.0249,969.41211,8.93957,1130.2409699999998,769.5740400000001,-18.031679999999998,1002.5858800000001,791.48999,-100.43607,891.677,866.52045,-54.891119999999994,420.19583,1098.23706,-243.43182000000002,120.50493999999999,992.35962,-110.91241000000001,-35.20749
9.85,790.10333,-245.23254,1671.27307,826.35718,-264.63766,1577.26746,929.38776,-157.28439,1310.76831,910.1201199999999,-302.95242,927.4376199999999,690.19476,-442.6355,1319.0531,777.04791,-536.77356,1134.26306,629.1843299999999,-412.49982,961.6008300000001,685.8588900000001,-290.41504,885.3494900000001,629.7828400000001,-173.28024,429.01291,791.9263900000001,-226.68502999999998,80.70798,657.31122,-82.45851,-33.24451,843.82874,-34.42577,1340.75281,972.35651,6.835489999999999,1139.9976800000002,770.9129,-18.54861,1015.7688,790.25372,-100.59165,898.08734,848.57635,-33.99387,426.83575,1084.58716,-227.24171,135.44275,991.1782800000001,-108.96911999999999,-37.73768
9.857999999999999,788.7312,-246.16029,1678.23071,826.17145,-267.65698,1584.54504,930.3289800000001,-163.49133,1316.41516,908.1002800000001,-301.12753,932.3607199999999,689.7998,-446.75015,1325.61304,773.07196,-540.61438,1139.47754,624.0296,-412.30624,975.9913300000001,684.77148,-290.52737,890.9907800000001,633.14166,-177.74504,431.07915999999994,792.13147,-227.45317000000003,80.81705,657.26501,-82.49726,-33.32705,847.59961,-40.27328,1350.0697,975.50635,4.2816,1150.98169,772.65454,-18.37668,1030.36987,787.95245,-101.68149,905.9246800000001,831.00287,-14.998560000000001,436.8042,1069.61938,-210.13948,150.27366999999998,987.30829,-106.00446000000001,-42.95771
